date,state,district,pincode,bio_age_5_17,bio_age_17_,total_updates
2025-11-01,Rajasthan,Jaipur,303604,6,10,16
2025-11-01,Rajasthan,Jaipur,303701,0,1,1
2025-11-01,Rajasthan,Jaipur,303702,7,7,14
2025-11-01,Rajasthan,Jaipur,303704,0,1,1
2025-11-01,Rajasthan,Jaipur,303706,3,3,6
2025-11-01,Rajasthan,Jaipur,303807,1,3,4
2025-11-01,Rajasthan,Jaipur,303904,2,5,7
2025-11-01,Rajasthan,Jaipur,303908,1,3,4
2025-11-04,Rajasthan,Jaipur,302003,25,50,75
2025-11-04,Rajasthan,Jaipur,302004,7,27,34
2025-11-04,Rajasthan,Jaipur,302018,10,16,26
2025-11-04,Rajasthan,Jaipur,302019,10,25,35
2025-11-04,Rajasthan,Jaipur,302021,8,28,36
2025-11-04,Rajasthan,Jaipur,302022,3,5,8
2025-11-04,Rajasthan,Jaipur,303003,5,3,8
2025-11-04,Rajasthan,Jaipur,303007,11,21,32
2025-11-04,Rajasthan,Jaipur,303102,2,7,9
2025-11-04,Rajasthan,Jaipur,303109,4,18,22
2025-11-04,Rajasthan,Jaipur,303302,4,16,20
2025-11-04,Rajasthan,Jaipur,303338,5,13,18
2025-11-04,Rajasthan,Jaipur,303604,13,9,22
2025-11-04,Rajasthan,Jaipur,303901,8,23,31
2025-11-14,Rajasthan,Jaipur,302003,15,62,77
2025-11-14,Rajasthan,Jaipur,302006,17,25,42
2025-11-14,Rajasthan,Jaipur,302011,1,3,4
2025-11-14,Rajasthan,Jaipur,302016,32,72,104
2025-11-14,Rajasthan,Jaipur,303006,4,6,10
2025-11-14,Rajasthan,Jaipur,303012,16,6,22
2025-11-14,Rajasthan,Jaipur,303102,6,6,12
2025-11-14,Rajasthan,Jaipur,303103,15,7,22
2025-11-14,Rajasthan,Jaipur,303301,12,27,39
2025-11-14,Rajasthan,Jaipur,303305,8,9,17
2025-11-14,Rajasthan,Jaipur,303329,0,1,1
2025-11-14,Rajasthan,Jaipur,303602,6,12,18
2025-11-14,Rajasthan,Jaipur,303701,2,12,14
2025-11-14,Rajasthan,Jaipur,303712,8,9,17
2025-11-14,Rajasthan,Jaipur,303801,8,9,17
2025-11-14,Rajasthan,Jaipur,303905,8,13,21
2025-10-17,Rajasthan,Jaipur,302002,10,42,52
2025-10-17,Rajasthan,Jaipur,302011,0,1,1
2025-10-17,Rajasthan,Jaipur,302015,2,7,9
2025-10-17,Rajasthan,Jaipur,302018,3,3,6
2025-10-17,Rajasthan,Jaipur,302019,6,11,17
2025-10-17,Rajasthan,Jaipur,302026,5,15,20
2025-10-17,Rajasthan,Jaipur,302029,16,22,38
2025-10-17,Rajasthan,Jaipur,302034,0,7,7
2025-10-17,Rajasthan,Jaipur,303001,8,6,14
2025-10-17,Rajasthan,Jaipur,303008,11,12,23
2025-10-17,Rajasthan,Jaipur,303107,4,5,9
2025-10-17,Rajasthan,Jaipur,303301,15,28,43
2025-10-17,Rajasthan,Jaipur,303305,4,10,14
2025-10-17,Rajasthan,Jaipur,303338,10,14,24
2025-10-17,Rajasthan,Jaipur,303701,3,9,12
2025-10-17,Rajasthan,Jaipur,303704,4,8,12
2025-10-17,Rajasthan,Jaipur,303706,1,3,4
2025-10-17,Rajasthan,Jaipur,303904,9,10,19
2025-10-23,Rajasthan,Jaipur,302006,3,2,5
2025-10-23,Rajasthan,Jaipur,303001,0,1,1
2025-10-23,Rajasthan,Jaipur,303002,0,2,2
2025-10-23,Rajasthan,Jaipur,303102,1,3,4
2025-10-23,Rajasthan,Jaipur,303103,4,3,7
2025-10-23,Rajasthan,Jaipur,303108,2,5,7
2025-10-23,Rajasthan,Jaipur,303301,1,1,2
2025-10-23,Rajasthan,Jaipur,303901,5,3,8
2025-10-22,Rajasthan,Jaipur,302015,3,4,7
2025-10-22,Rajasthan,Jaipur,302021,0,5,5
2025-10-22,Rajasthan,Jaipur,302034,2,3,5
2025-10-22,Rajasthan,Jaipur,303002,2,1,3
2025-10-22,Rajasthan,Jaipur,303102,0,3,3
2025-10-22,Rajasthan,Jaipur,303302,0,3,3
2025-10-22,Rajasthan,Jaipur,303603,7,10,17
2025-10-22,Rajasthan,Jaipur,303702,2,1,3
2025-11-11,Rajasthan,Jaipur,302001,18,39,57
2025-11-11,Rajasthan,Jaipur,302013,13,21,34
2025-11-11,Rajasthan,Jaipur,302023,0,4,4
2025-11-11,Rajasthan,Jaipur,302025,0,1,1
2025-11-11,Rajasthan,Jaipur,302032,9,9,18
2025-11-11,Rajasthan,Jaipur,302039,13,19,32
2025-11-11,Rajasthan,Jaipur,303119,8,13,21
2025-11-11,Rajasthan,Jaipur,303120,13,19,32
2025-11-11,Rajasthan,Jaipur,303302,3,14,17
2025-11-11,Rajasthan,Jaipur,303701,6,9,15
2025-11-11,Rajasthan,Jaipur,303706,24,10,34
2025-11-11,Rajasthan,Jaipur,303803,8,8,16
2025-11-11,Rajasthan,Jaipur,303807,2,9,11
2025-11-11,Rajasthan,Jaipur,303904,11,16,27
2025-10-28,Rajasthan,Jaipur,302001,6,13,19
2025-10-28,Rajasthan,Jaipur,302016,17,36,53
2025-10-28,Rajasthan,Jaipur,302027,9,21,30
2025-10-28,Rajasthan,Jaipur,302028,17,33,50
2025-10-28,Rajasthan,Jaipur,302034,2,3,5
2025-10-28,Rajasthan,Jaipur,303119,1,8,9
2025-10-28,Rajasthan,Jaipur,303120,4,8,12
2025-10-28,Rajasthan,Jaipur,303302,1,4,5
2025-10-28,Rajasthan,Jaipur,303348,6,10,16
2025-10-28,Rajasthan,Jaipur,303602,3,4,7
2025-10-28,Rajasthan,Jaipur,303604,10,23,33
2025-10-31,Rajasthan,Jaipur,302006,8,18,26
2025-10-31,Rajasthan,Jaipur,302013,4,14,18
2025-10-31,Rajasthan,Jaipur,302019,4,12,16
2025-10-31,Rajasthan,Jaipur,302021,15,35,50
2025-10-31,Rajasthan,Jaipur,302022,3,2,5
2025-10-31,Rajasthan,Jaipur,302023,1,2,3
2025-10-31,Rajasthan,Jaipur,302031,17,23,40
2025-10-31,Rajasthan,Jaipur,303002,2,7,9
2025-10-31,Rajasthan,Jaipur,303004,1,5,6
2025-10-31,Rajasthan,Jaipur,303005,21,9,30
2025-10-31,Rajasthan,Jaipur,303008,8,19,27
2025-10-31,Rajasthan,Jaipur,303009,3,4,7
2025-10-31,Rajasthan,Jaipur,303106,4,14,18
2025-10-31,Rajasthan,Jaipur,303107,6,20,26
2025-10-31,Rajasthan,Jaipur,303301,13,21,34
2025-10-31,Rajasthan,Jaipur,303604,5,12,17
2025-10-31,Rajasthan,Jaipur,303712,7,10,17
2025-10-31,Rajasthan,Jaipur,303801,3,7,10
2025-10-31,Rajasthan,Jaipur,303803,1,6,7
2025-11-07,Rajasthan,Jaipur,302004,8,23,31
2025-11-07,Rajasthan,Jaipur,302011,1,4,5
2025-11-07,Rajasthan,Jaipur,302013,5,21,26
2025-11-07,Rajasthan,Jaipur,302022,0,10,10
2025-11-07,Rajasthan,Jaipur,302031,11,29,40
2025-11-07,Rajasthan,Jaipur,303005,19,15,34
2025-11-07,Rajasthan,Jaipur,303105,12,7,19
2025-11-07,Rajasthan,Jaipur,303109,11,19,30
2025-11-07,Rajasthan,Jaipur,303803,6,5,11
2025-11-07,Rajasthan,Jaipur,303806,16,17,33
2025-11-07,Rajasthan,Jaipur,303807,4,1,5
2025-11-07,Rajasthan,Jaipur,303901,17,22,39
2025-11-07,Rajasthan,Jaipur,303908,8,15,23
2025-11-08,Rajasthan,Jaipur,302015,7,7,14
2025-11-08,Rajasthan,Jaipur,302018,3,12,15
2025-11-08,Rajasthan,Jaipur,302020,21,35,56
2025-11-08,Rajasthan,Jaipur,302028,8,10,18
2025-11-08,Rajasthan,Jaipur,303007,13,10,23
2025-11-08,Rajasthan,Jaipur,303008,26,23,49
2025-11-08,Rajasthan,Jaipur,303009,12,7,19
2025-11-08,Rajasthan,Jaipur,303012,12,15,27
2025-11-08,Rajasthan,Jaipur,303301,10,20,30
2025-11-08,Rajasthan,Jaipur,303338,9,15,24
2025-11-08,Rajasthan,Jaipur,303712,7,8,15
2025-11-08,Rajasthan,Jaipur,303807,1,3,4
2025-10-12,Rajasthan,Jaipur,302017,3,5,8
2025-10-12,Rajasthan,Jaipur,302019,2,8,10
2025-10-12,Rajasthan,Jaipur,302020,1,3,4
2025-10-12,Rajasthan,Jaipur,302032,0,1,1
2025-10-12,Rajasthan,Jaipur,303108,2,1,3
2025-10-12,Rajasthan,Jaipur,303602,0,1,1
2025-10-12,Rajasthan,Jaipur,303712,0,1,1
2025-10-12,Rajasthan,Jaipur,303805,0,1,1
2025-10-13,Rajasthan,Jaipur,302005,0,2,2
2025-10-13,Rajasthan,Jaipur,302006,8,17,25
2025-10-13,Rajasthan,Jaipur,302015,3,11,14
2025-10-13,Rajasthan,Jaipur,302019,5,14,19
2025-10-13,Rajasthan,Jaipur,302021,6,33,39
2025-10-13,Rajasthan,Jaipur,302033,8,11,19
2025-10-13,Rajasthan,Jaipur,303005,1,4,5
2025-10-13,Rajasthan,Jaipur,303006,1,2,3
2025-10-13,Rajasthan,Jaipur,303007,16,13,29
2025-10-13,Rajasthan,Jaipur,303008,17,30,47
2025-10-13,Rajasthan,Jaipur,303009,6,11,17
2025-10-13,Rajasthan,Jaipur,303012,6,13,19
2025-10-13,Rajasthan,Jaipur,303120,11,26,37
2025-10-13,Rajasthan,Jaipur,303338,17,15,32
2025-10-13,Rajasthan,Jaipur,303507,1,2,3
2025-10-13,Rajasthan,Jaipur,303702,11,15,26
2025-10-13,Rajasthan,Jaipur,303905,3,10,13
2025-10-24,Rajasthan,Jaipur,302006,16,23,39
2025-10-24,Rajasthan,Jaipur,302012,50,103,153
2025-10-24,Rajasthan,Jaipur,302015,9,16,25
2025-10-24,Rajasthan,Jaipur,302018,8,12,20
2025-10-24,Rajasthan,Jaipur,302022,2,5,7
2025-10-24,Rajasthan,Jaipur,302027,11,18,29
2025-10-24,Rajasthan,Jaipur,302031,15,11,26
2025-10-24,Rajasthan,Jaipur,302032,3,3,6
2025-10-24,Rajasthan,Jaipur,303001,9,8,17
2025-10-24,Rajasthan,Jaipur,303005,20,17,37
2025-10-24,Rajasthan,Jaipur,303006,3,5,8
2025-10-24,Rajasthan,Jaipur,303103,10,30,40
2025-10-24,Rajasthan,Jaipur,303109,10,10,20
2025-10-24,Rajasthan,Jaipur,303110,19,26,45
2025-10-24,Rajasthan,Jaipur,303301,4,22,26
2025-10-24,Rajasthan,Jaipur,303328,15,15,30
2025-10-24,Rajasthan,Jaipur,303701,8,11,19
2025-10-24,Rajasthan,Jaipur,303901,12,11,23
2025-10-25,Rajasthan,Jaipur,302002,15,20,35
2025-10-25,Rajasthan,Jaipur,302015,4,20,24
2025-10-25,Rajasthan,Jaipur,302037,1,0,1
2025-10-25,Rajasthan,Jaipur,303001,7,9,16
2025-10-25,Rajasthan,Jaipur,303004,0,5,5
2025-10-25,Rajasthan,Jaipur,303007,7,7,14
2025-10-25,Rajasthan,Jaipur,303008,11,17,28
2025-10-25,Rajasthan,Jaipur,303104,6,15,21
2025-10-25,Rajasthan,Jaipur,303301,8,17,25
2025-10-25,Rajasthan,Jaipur,303302,1,4,5
2025-10-25,Rajasthan,Jaipur,303348,6,7,13
2025-10-25,Rajasthan,Jaipur,303706,2,13,15
2025-10-25,Rajasthan,Jaipur,303805,2,8,10
2025-10-25,Rajasthan,Jaipur,303904,1,4,5
2025-11-09,Rajasthan,Jaipur,302011,0,3,3
2025-11-09,Rajasthan,Jaipur,302018,0,1,1
2025-11-09,Rajasthan,Jaipur,302033,7,4,11
2025-11-09,Rajasthan,Jaipur,303012,1,0,1
2025-11-09,Rajasthan,Jaipur,303301,5,4,9
2025-11-10,Rajasthan,Jaipur,302005,0,2,2
2025-11-10,Rajasthan,Jaipur,302017,25,46,71
2025-11-10,Rajasthan,Jaipur,302019,4,24,28
2025-11-10,Rajasthan,Jaipur,302021,14,41,55
2025-11-10,Rajasthan,Jaipur,302031,16,22,38
2025-11-10,Rajasthan,Jaipur,302034,6,15,21
2025-11-10,Rajasthan,Jaipur,303004,2,5,7
2025-11-10,Rajasthan,Jaipur,303005,19,15,34
2025-11-10,Rajasthan,Jaipur,303006,17,14,31
2025-11-10,Rajasthan,Jaipur,303102,12,18,30
2025-11-10,Rajasthan,Jaipur,303103,14,28,42
2025-11-10,Rajasthan,Jaipur,303106,15,21,36
2025-11-10,Rajasthan,Jaipur,303109,19,30,49
2025-11-10,Rajasthan,Jaipur,303301,17,21,38
2025-11-10,Rajasthan,Jaipur,303604,18,19,37
2025-11-10,Rajasthan,Jaipur,303805,5,12,17
2025-11-10,Rajasthan,Jaipur,303806,4,8,12
2025-10-30,Rajasthan,Jaipur,302005,1,2,3
2025-10-30,Rajasthan,Jaipur,302013,11,16,27
2025-10-30,Rajasthan,Jaipur,302018,3,15,18
2025-10-30,Rajasthan,Jaipur,302019,12,18,30
2025-10-30,Rajasthan,Jaipur,302026,4,14,18
2025-10-30,Rajasthan,Jaipur,302034,0,6,6
2025-10-30,Rajasthan,Jaipur,302037,1,1,2
2025-10-30,Rajasthan,Jaipur,302039,23,15,38
2025-10-30,Rajasthan,Jaipur,303002,3,5,8
2025-10-30,Rajasthan,Jaipur,303003,2,7,9
2025-10-30,Rajasthan,Jaipur,303009,4,6,10
2025-10-30,Rajasthan,Jaipur,303012,4,12,16
2025-10-30,Rajasthan,Jaipur,303305,5,17,22
2025-10-30,Rajasthan,Jaipur,303702,2,9,11
2025-10-30,Rajasthan,Jaipur,303807,2,1,3
2025-10-30,Rajasthan,Jaipur,303908,9,8,17
2025-10-29,Rajasthan,Jaipur,302015,2,24,26
2025-10-29,Rajasthan,Jaipur,302017,19,33,52
2025-10-29,Rajasthan,Jaipur,302018,3,11,14
2025-10-29,Rajasthan,Jaipur,302021,14,30,44
2025-10-29,Rajasthan,Jaipur,302031,15,16,31
2025-10-29,Rajasthan,Jaipur,303104,3,14,17
2025-10-29,Rajasthan,Jaipur,303302,5,12,17
2025-10-29,Rajasthan,Jaipur,303305,3,14,17
2025-10-29,Rajasthan,Jaipur,303603,14,16,30
2025-10-29,Rajasthan,Jaipur,303702,12,14,26
2025-10-29,Rajasthan,Jaipur,303704,1,9,10
2025-10-29,Rajasthan,Jaipur,303802,1,4,5
2025-10-29,Rajasthan,Jaipur,303806,10,7,17
2025-10-29,Rajasthan,Jaipur,303901,9,28,37
2025-11-05,Rajasthan,Jaipur,302005,0,1,1
2025-11-05,Rajasthan,Jaipur,302023,0,2,2
2025-11-05,Rajasthan,Jaipur,302025,0,2,2
2025-11-05,Rajasthan,Jaipur,302034,6,9,15
2025-11-05,Rajasthan,Jaipur,303002,9,5,14
2025-11-05,Rajasthan,Jaipur,303305,0,8,8
2025-11-05,Rajasthan,Jaipur,303603,1,1,2
2025-11-05,Rajasthan,Jaipur,303903,2,4,6
2025-11-06,Rajasthan,Jaipur,302001,17,31,48
2025-11-06,Rajasthan,Jaipur,302002,43,87,130
2025-11-06,Rajasthan,Jaipur,302017,9,32,41
2025-11-06,Rajasthan,Jaipur,302023,0,5,5
2025-11-06,Rajasthan,Jaipur,302027,19,27,46
2025-11-06,Rajasthan,Jaipur,302029,25,34,59
2025-11-06,Rajasthan,Jaipur,303004,4,4,8
2025-11-06,Rajasthan,Jaipur,303104,13,12,25
2025-11-06,Rajasthan,Jaipur,303106,9,24,33
2025-11-06,Rajasthan,Jaipur,303109,13,34,47
2025-11-06,Rajasthan,Jaipur,303305,11,13,24
2025-11-06,Rajasthan,Jaipur,303601,3,6,9
2025-11-06,Rajasthan,Jaipur,303602,2,5,7
2025-11-06,Rajasthan,Jaipur,303803,11,6,17
2025-11-06,Rajasthan,Jaipur,303901,8,16,24
2025-11-16,Rajasthan,Jaipur,302004,2,4,6
2025-11-16,Rajasthan,Jaipur,302006,7,18,25
2025-11-16,Rajasthan,Jaipur,302013,0,1,1
2025-11-16,Rajasthan,Jaipur,302015,0,4,4
2025-11-16,Rajasthan,Jaipur,302033,13,5,18
2025-11-16,Rajasthan,Jaipur,303005,0,1,1
2025-11-16,Rajasthan,Jaipur,303009,3,5,8
2025-11-16,Rajasthan,Jaipur,303105,0,2,2
2025-11-16,Rajasthan,Jaipur,303604,1,2,3
2025-11-16,Rajasthan,Jaipur,303807,0,1,1
2025-11-15,Rajasthan,Jaipur,302006,14,27,41
2025-11-15,Rajasthan,Jaipur,302025,0,1,1
2025-11-15,Rajasthan,Jaipur,302028,23,17,40
2025-11-15,Rajasthan,Jaipur,303006,5,2,7
2025-11-15,Rajasthan,Jaipur,303110,1,6,7
2025-11-15,Rajasthan,Jaipur,303119,2,3,5
2025-11-15,Rajasthan,Jaipur,303120,5,5,10
2025-11-15,Rajasthan,Jaipur,303338,7,8,15
2025-11-15,Rajasthan,Jaipur,303603,4,11,15
2025-11-15,Rajasthan,Jaipur,303702,27,13,40
2025-11-15,Rajasthan,Jaipur,303706,2,4,6
2025-11-15,Rajasthan,Jaipur,303905,3,9,12
2025-11-18,Rajasthan,Jaipur,302002,55,87,142
2025-11-18,Rajasthan,Jaipur,302011,0,2,2
2025-11-18,Rajasthan,Jaipur,302013,5,22,27
2025-11-18,Rajasthan,Jaipur,302015,5,13,18
2025-11-18,Rajasthan,Jaipur,302021,20,47,67
2025-11-18,Rajasthan,Jaipur,302026,7,13,20
2025-11-18,Rajasthan,Jaipur,302027,20,25,45
2025-11-18,Rajasthan,Jaipur,302028,22,33,55
2025-11-18,Rajasthan,Jaipur,302034,2,13,15
2025-11-18,Rajasthan,Jaipur,303001,10,16,26
2025-11-18,Rajasthan,Jaipur,303004,6,1,7
2025-11-18,Rajasthan,Jaipur,303009,17,12,29
2025-11-18,Rajasthan,Jaipur,303106,11,17,28
2025-11-18,Rajasthan,Jaipur,303701,7,16,23
2025-11-17,Rajasthan,Jaipur,302004,18,27,45
2025-11-17,Rajasthan,Jaipur,302011,2,4,6
2025-11-17,Rajasthan,Jaipur,302015,11,28,39
2025-11-17,Rajasthan,Jaipur,302026,5,6,11
2025-11-17,Rajasthan,Jaipur,302029,29,40,69
2025-11-17,Rajasthan,Jaipur,302031,14,16,30
2025-11-17,Rajasthan,Jaipur,302033,10,16,26
2025-11-17,Rajasthan,Jaipur,303004,2,6,8
2025-11-17,Rajasthan,Jaipur,303701,29,20,49
2025-11-17,Rajasthan,Jaipur,303804,11,6,17
2025-11-17,Rajasthan,Jaipur,303908,12,13,25
2025-11-21,Rajasthan,Jaipur,302001,3,14,17
2025-11-21,Rajasthan,Jaipur,302012,56,77,133
2025-11-21,Rajasthan,Jaipur,302015,6,10,16
2025-11-21,Rajasthan,Jaipur,302018,2,16,18
2025-11-21,Rajasthan,Jaipur,303302,6,13,19
2025-11-21,Rajasthan,Jaipur,303305,10,11,21
2025-11-21,Rajasthan,Jaipur,303603,6,22,28
2025-11-21,Rajasthan,Jaipur,303702,11,7,18
2025-11-21,Rajasthan,Jaipur,303805,8,9,17
2025-11-21,Rajasthan,Jaipur,303903,5,6,11
2025-11-19,Rajasthan,Jaipur,302001,22,33,55
2025-11-19,Rajasthan,Jaipur,302002,35,82,117
2025-11-19,Rajasthan,Jaipur,302019,12,16,28
2025-11-19,Rajasthan,Jaipur,302020,20,37,57
2025-11-19,Rajasthan,Jaipur,302026,11,13,24
2025-11-19,Rajasthan,Jaipur,302029,40,30,70
2025-11-19,Rajasthan,Jaipur,303005,33,18,51
2025-11-19,Rajasthan,Jaipur,303006,50,11,61
2025-11-19,Rajasthan,Jaipur,303008,30,33,63
2025-11-19,Rajasthan,Jaipur,303106,11,15,26
2025-11-19,Rajasthan,Jaipur,303108,20,31,51
2025-11-19,Rajasthan,Jaipur,303507,0,1,1
2025-11-19,Rajasthan,Jaipur,303601,10,7,17
2025-11-19,Rajasthan,Jaipur,303602,10,7,17
2025-11-19,Rajasthan,Jaipur,303604,17,14,31
2025-11-19,Rajasthan,Jaipur,303712,15,7,22
2025-11-19,Rajasthan,Jaipur,303804,9,7,16
2025-11-19,Rajasthan,Jaipur,303806,9,2,11
2025-11-19,Rajasthan,Jaipur,303908,18,16,34
2025-11-20,Rajasthan,Jaipur,302001,15,32,47
2025-11-20,Rajasthan,Jaipur,302002,35,84,119
2025-11-20,Rajasthan,Jaipur,302005,0,5,5
2025-11-20,Rajasthan,Jaipur,302018,8,14,22
2025-11-20,Rajasthan,Jaipur,302033,7,14,21
2025-11-20,Rajasthan,Jaipur,303001,10,13,23
2025-11-20,Rajasthan,Jaipur,303002,7,8,15
2025-11-20,Rajasthan,Jaipur,303007,11,17,28
2025-11-20,Rajasthan,Jaipur,303107,2,5,7
2025-11-20,Rajasthan,Jaipur,303119,6,14,20
2025-11-20,Rajasthan,Jaipur,303120,19,16,35
2025-11-20,Rajasthan,Jaipur,303121,2,0,2
2025-11-20,Rajasthan,Jaipur,303328,14,23,37
2025-11-20,Rajasthan,Jaipur,303348,6,20,26
2025-11-20,Rajasthan,Jaipur,303507,0,3,3
2025-11-20,Rajasthan,Jaipur,303604,7,15,22
2025-11-20,Rajasthan,Jaipur,303801,5,13,18
2025-11-23,Rajasthan,Jaipur,302003,5,8,13
2025-11-23,Rajasthan,Jaipur,302018,1,2,3
2025-11-23,Rajasthan,Jaipur,302022,2,5,7
2025-11-23,Rajasthan,Jaipur,303008,1,0,1
2025-11-23,Rajasthan,Jaipur,303012,4,2,6
2025-11-22,Rajasthan,Jaipur,302003,22,43,65
2025-11-22,Rajasthan,Jaipur,302005,1,2,3
2025-11-22,Rajasthan,Jaipur,302012,95,86,181
2025-11-22,Rajasthan,Jaipur,302016,27,27,54
2025-11-22,Rajasthan,Jaipur,302019,12,21,33
2025-11-22,Rajasthan,Jaipur,302027,11,15,26
2025-11-22,Rajasthan,Jaipur,302028,14,19,33
2025-11-22,Rajasthan,Jaipur,302033,14,14,28
2025-11-22,Rajasthan,Jaipur,302039,17,13,30
2025-11-22,Rajasthan,Jaipur,303001,10,6,16
2025-11-22,Rajasthan,Jaipur,303002,6,9,15
2025-11-22,Rajasthan,Jaipur,303003,3,3,6
2025-11-22,Rajasthan,Jaipur,303008,11,14,25
2025-11-22,Rajasthan,Jaipur,303104,5,13,18
2025-11-22,Rajasthan,Jaipur,303106,4,4,8
2025-11-22,Rajasthan,Jaipur,303108,7,10,17
2025-11-22,Rajasthan,Jaipur,303302,2,1,3
2025-11-22,Rajasthan,Jaipur,303305,7,12,19
2025-11-22,Rajasthan,Jaipur,303328,5,5,10
2025-11-22,Rajasthan,Jaipur,303338,8,10,18
2025-11-22,Rajasthan,Jaipur,303507,1,1,2
2025-11-22,Rajasthan,Jaipur,303803,8,3,11
2025-11-22,Rajasthan,Jaipur,303805,8,5,13
2025-11-22,Rajasthan,Jaipur,303806,7,5,12
2025-11-22,Rajasthan,Jaipur,303807,5,3,8
2025-11-22,Rajasthan,Jaipur,303901,5,6,11
2025-11-28,Rajasthan,Jaipur,302005,0,2,2
2025-11-28,Rajasthan,Jaipur,302028,11,27,38
2025-11-28,Rajasthan,Jaipur,302029,17,30,47
2025-11-28,Rajasthan,Jaipur,303105,6,8,14
2025-11-28,Rajasthan,Jaipur,303107,6,9,15
2025-11-28,Rajasthan,Jaipur,303108,10,18,28
2025-11-28,Rajasthan,Jaipur,303121,1,0,1
2025-11-28,Rajasthan,Jaipur,303338,15,34,49
2025-11-28,Rajasthan,Jaipur,303602,5,6,11
2025-11-28,Rajasthan,Jaipur,303706,0,4,4
2025-10-08,Rajasthan,Jaipur,302002,6,40,46
2025-10-08,Rajasthan,Jaipur,302004,5,21,26
2025-10-08,Rajasthan,Jaipur,302032,2,2,4
2025-10-08,Rajasthan,Jaipur,303002,2,5,7
2025-10-08,Rajasthan,Jaipur,303004,3,4,7
2025-10-08,Rajasthan,Jaipur,303007,28,16,44
2025-10-08,Rajasthan,Jaipur,303009,11,8,19
2025-10-08,Rajasthan,Jaipur,303106,14,18,32
2025-10-08,Rajasthan,Jaipur,303348,8,6,14
2025-10-08,Rajasthan,Jaipur,303604,17,23,40
2025-10-08,Rajasthan,Jaipur,303801,13,6,19
2025-10-08,Rajasthan,Jaipur,303806,11,11,22
2025-10-08,Rajasthan,Jaipur,303807,2,4,6
2025-10-08,Rajasthan,Jaipur,303901,26,38,64
2025-10-26,Rajasthan,Jaipur,302006,11,10,21
2025-10-26,Rajasthan,Jaipur,302011,1,0,1
2025-10-26,Rajasthan,Jaipur,302017,6,7,13
2025-10-26,Rajasthan,Jaipur,302019,4,7,11
2025-10-26,Rajasthan,Jaipur,302022,6,7,13
2025-10-26,Rajasthan,Jaipur,302028,6,3,9
2025-10-26,Rajasthan,Jaipur,302029,17,12,29
2025-10-26,Rajasthan,Jaipur,302039,5,7,12
2025-10-26,Rajasthan,Jaipur,303002,1,0,1
2025-10-26,Rajasthan,Jaipur,303012,0,4,4
2025-10-26,Rajasthan,Jaipur,303110,3,2,5
2025-10-26,Rajasthan,Jaipur,303603,0,1,1
2025-10-26,Rajasthan,Jaipur,303905,6,5,11
2025-10-15,Rajasthan,Jaipur,302013,7,13,20
2025-10-15,Rajasthan,Jaipur,302019,3,14,17
2025-10-15,Rajasthan,Jaipur,302024,0,1,1
2025-10-15,Rajasthan,Jaipur,302028,16,25,41
2025-10-15,Rajasthan,Jaipur,302029,16,22,38
2025-10-15,Rajasthan,Jaipur,302034,9,6,15
2025-10-15,Rajasthan,Jaipur,303001,9,8,17
2025-10-15,Rajasthan,Jaipur,303106,5,12,17
2025-10-15,Rajasthan,Jaipur,303109,9,13,22
2025-10-15,Rajasthan,Jaipur,303119,3,7,10
2025-10-15,Rajasthan,Jaipur,303120,9,12,21
2025-10-15,Rajasthan,Jaipur,303338,10,12,22
2025-10-15,Rajasthan,Jaipur,303348,3,5,8
2025-10-15,Rajasthan,Jaipur,303604,17,10,27
2025-10-15,Rajasthan,Jaipur,303704,1,2,3
2025-10-15,Rajasthan,Jaipur,303712,4,6,10
2025-10-15,Rajasthan,Jaipur,303802,1,1,2
2025-10-16,Rajasthan,Jaipur,302016,25,45,70
2025-10-16,Rajasthan,Jaipur,302017,7,24,31
2025-10-16,Rajasthan,Jaipur,302020,5,17,22
2025-10-16,Rajasthan,Jaipur,302039,7,13,20
2025-10-16,Rajasthan,Jaipur,303003,3,12,15
2025-10-16,Rajasthan,Jaipur,303005,11,15,26
2025-10-16,Rajasthan,Jaipur,303103,10,7,17
2025-10-16,Rajasthan,Jaipur,303104,11,6,17
2025-10-16,Rajasthan,Jaipur,303305,8,13,21
2025-10-16,Rajasthan,Jaipur,303603,20,12,32
2025-10-16,Rajasthan,Jaipur,303604,14,10,24
2025-10-16,Rajasthan,Jaipur,303803,7,3,10
2025-10-16,Rajasthan,Jaipur,303804,5,6,11
2025-10-16,Rajasthan,Jaipur,303903,6,15,21
2025-10-16,Rajasthan,Jaipur,303905,3,7,10
2025-10-14,Rajasthan,Jaipur,302005,0,3,3
2025-10-14,Rajasthan,Jaipur,302006,9,20,29
2025-10-14,Rajasthan,Jaipur,302011,0,4,4
2025-10-14,Rajasthan,Jaipur,302015,3,17,20
2025-10-14,Rajasthan,Jaipur,302018,1,7,8
2025-10-14,Rajasthan,Jaipur,302019,10,17,27
2025-10-14,Rajasthan,Jaipur,302020,8,24,32
2025-10-14,Rajasthan,Jaipur,302021,7,16,23
2025-10-14,Rajasthan,Jaipur,302023,0,3,3
2025-10-14,Rajasthan,Jaipur,302025,0,2,2
2025-10-14,Rajasthan,Jaipur,303001,4,13,17
2025-10-14,Rajasthan,Jaipur,303120,16,20,36
2025-10-14,Rajasthan,Jaipur,303301,8,11,19
2025-10-14,Rajasthan,Jaipur,303338,5,7,12
2025-10-14,Rajasthan,Jaipur,303348,3,14,17
