date,state,district,pincode,demo_age_5_17,demo_age_17_,total_updates
2025-10-21,Rajasthan,Jaipur,302032,0,1,1
2025-10-21,Rajasthan,Jaipur,303003,0,1,1
2025-10-21,Rajasthan,Jaipur,303005,2,3,5
2025-10-21,Rajasthan,Jaipur,303007,2,1,3
2025-10-21,Rajasthan,Jaipur,303012,0,2,2
2025-10-21,Rajasthan,Jaipur,303102,1,1,2
2025-10-21,Rajasthan,Jaipur,303109,1,1,2
2025-10-21,Rajasthan,Jaipur,303328,1,4,5
2025-10-21,Rajasthan,Jaipur,303338,0,2,2
2025-10-21,Rajasthan,Jaipur,303701,0,2,2
2025-10-21,Rajasthan,Jaipur,303804,0,1,1
2025-10-21,Rajasthan,Jaipur,303903,0,5,5
2025-10-21,Rajasthan,Jaipur,303904,0,3,3
2025-10-22,Rajasthan,Jaipur,302015,1,1,2
2025-10-22,Rajasthan,Jaipur,302021,1,2,3
2025-10-22,Rajasthan,Jaipur,302023,0,1,1
2025-10-23,Rajasthan,Jaipur,302006,0,1,1
2025-10-23,Rajasthan,Jaipur,302031,0,4,4
2025-10-23,Rajasthan,Jaipur,303103,1,3,4
2025-10-23,Rajasthan,Jaipur,303108,0,2,2
2025-10-23,Rajasthan,Jaipur,303301,1,0,1
2025-10-23,Rajasthan,Jaipur,303901,0,2,2
2025-10-24,Rajasthan,Jaipur,302006,2,16,18
2025-10-24,Rajasthan,Jaipur,302012,5,69,74
2025-10-24,Rajasthan,Jaipur,302015,1,7,8
2025-10-24,Rajasthan,Jaipur,302018,0,10,10
2025-10-24,Rajasthan,Jaipur,302022,0,8,8
2025-10-24,Rajasthan,Jaipur,302027,0,14,14
2025-10-24,Rajasthan,Jaipur,302031,5,19,24
2025-10-24,Rajasthan,Jaipur,302032,0,3,3
2025-10-24,Rajasthan,Jaipur,303001,1,5,6
2025-10-24,Rajasthan,Jaipur,303005,3,4,7
2025-10-24,Rajasthan,Jaipur,303006,0,1,1
2025-10-24,Rajasthan,Jaipur,303103,3,6,9
2025-10-24,Rajasthan,Jaipur,303109,0,6,6
2025-10-24,Rajasthan,Jaipur,303110,1,8,9
2025-10-24,Rajasthan,Jaipur,303301,1,11,12
2025-10-24,Rajasthan,Jaipur,303328,0,11,11
2025-10-24,Rajasthan,Jaipur,303901,0,5,5
2025-10-25,Rajasthan,Jaipur,302002,3,21,24
2025-10-25,Rajasthan,Jaipur,302015,2,9,11
2025-10-25,Rajasthan,Jaipur,302037,0,2,2
2025-10-25,Rajasthan,Jaipur,303001,0,10,10
2025-10-25,Rajasthan,Jaipur,303007,0,8,8
2025-10-25,Rajasthan,Jaipur,303008,3,27,30
2025-10-25,Rajasthan,Jaipur,303104,1,8,9
2025-10-25,Rajasthan,Jaipur,303301,2,15,17
2025-10-25,Rajasthan,Jaipur,303302,0,4,4
2025-10-25,Rajasthan,Jaipur,303348,1,15,16
2025-10-25,Rajasthan,Jaipur,303706,2,6,8
2025-10-25,Rajasthan,Jaipur,303805,3,4,7
2025-10-25,Rajasthan,Jaipur,303904,0,3,3
2025-10-28,Rajasthan,Jaipur,302001,0,14,14
2025-10-28,Rajasthan,Jaipur,302016,2,18,20
2025-10-28,Rajasthan,Jaipur,302027,1,7,8
2025-10-28,Rajasthan,Jaipur,302028,1,7,8
2025-10-28,Rajasthan,Jaipur,302034,0,4,4
2025-10-28,Rajasthan,Jaipur,303119,0,4,4
2025-10-28,Rajasthan,Jaipur,303120,3,10,13
2025-10-28,Rajasthan,Jaipur,303302,1,2,3
2025-10-28,Rajasthan,Jaipur,303348,0,5,5
2025-10-28,Rajasthan,Jaipur,303602,1,4,5
2025-10-28,Rajasthan,Jaipur,303604,0,8,8
2025-11-03,Rajasthan,Jaipur,302037,0,1,1
2025-11-04,Rajasthan,Jaipur,302037,0,1,1
2025-11-05,Rajasthan,Jaipur,302005,0,1,1
2025-11-05,Rajasthan,Jaipur,302023,1,3,4
2025-11-06,Rajasthan,Jaipur,303601,0,3,3
2025-11-12,Rajasthan,Jaipur,302024,0,1,1
2025-11-16,Rajasthan,Jaipur,303328,2,3,5
2025-11-16,Rajasthan,Jaipur,303602,2,4,6
2025-11-18,Rajasthan,Jaipur,303004,1,1,2
2025-11-04,Rajasthan,Jaipur,302003,4,80,84
2025-11-04,Rajasthan,Jaipur,302004,3,34,37
2025-11-04,Rajasthan,Jaipur,302018,3,9,12
2025-11-04,Rajasthan,Jaipur,302019,2,23,25
2025-11-04,Rajasthan,Jaipur,302021,6,49,55
2025-11-04,Rajasthan,Jaipur,302022,2,11,13
2025-11-04,Rajasthan,Jaipur,303003,1,8,9
2025-11-04,Rajasthan,Jaipur,303007,1,15,16
2025-11-04,Rajasthan,Jaipur,303102,2,8,10
2025-11-04,Rajasthan,Jaipur,303109,2,9,11
2025-11-04,Rajasthan,Jaipur,303302,1,4,5
2025-11-04,Rajasthan,Jaipur,303338,0,18,18
2025-11-04,Rajasthan,Jaipur,303604,5,15,20
2025-11-04,Rajasthan,Jaipur,303901,1,25,26
2025-11-05,Rajasthan,Jaipur,302034,1,9,10
2025-11-05,Rajasthan,Jaipur,303002,0,5,5
2025-11-05,Rajasthan,Jaipur,303006,1,4,5
2025-11-05,Rajasthan,Jaipur,303305,3,9,12
2025-11-05,Rajasthan,Jaipur,303601,0,6,6
2025-11-05,Rajasthan,Jaipur,303603,0,6,6
2025-11-05,Rajasthan,Jaipur,303903,1,8,9
2025-11-05,Rajasthan,Jaipur,303904,0,4,4
2025-11-07,Rajasthan,Jaipur,302004,7,46,53
2025-11-07,Rajasthan,Jaipur,302011,0,1,1
2025-11-07,Rajasthan,Jaipur,302013,4,43,47
2025-11-07,Rajasthan,Jaipur,302022,0,6,6
2025-11-07,Rajasthan,Jaipur,302031,3,42,45
2025-11-07,Rajasthan,Jaipur,302037,0,2,2
2025-11-07,Rajasthan,Jaipur,303005,1,20,21
2025-11-07,Rajasthan,Jaipur,303105,4,13,17
2025-11-07,Rajasthan,Jaipur,303109,0,10,10
2025-11-07,Rajasthan,Jaipur,303507,0,4,4
2025-11-07,Rajasthan,Jaipur,303803,0,6,6
2025-11-07,Rajasthan,Jaipur,303806,0,11,11
2025-11-07,Rajasthan,Jaipur,303807,1,1,2
2025-11-07,Rajasthan,Jaipur,303901,3,23,26
2025-11-07,Rajasthan,Jaipur,303908,1,9,10
2025-11-06,Rajasthan,Jaipur,302001,2,35,37
2025-11-06,Rajasthan,Jaipur,302002,6,65,71
2025-11-06,Rajasthan,Jaipur,302017,7,63,70
2025-11-06,Rajasthan,Jaipur,302023,0,3,3
2025-11-06,Rajasthan,Jaipur,302027,1,21,22
2025-11-06,Rajasthan,Jaipur,302029,4,59,63
2025-11-06,Rajasthan,Jaipur,303004,3,2,5
2025-11-06,Rajasthan,Jaipur,303104,2,19,21
2025-11-06,Rajasthan,Jaipur,303106,2,21,23
2025-11-06,Rajasthan,Jaipur,303109,0,12,12
2025-11-06,Rajasthan,Jaipur,303305,3,11,14
2025-11-06,Rajasthan,Jaipur,303602,2,7,9
2025-11-06,Rajasthan,Jaipur,303803,1,10,11
2025-11-06,Rajasthan,Jaipur,303901,3,14,17
2025-11-08,Rajasthan,Jaipur,302015,1,19,20
2025-11-08,Rajasthan,Jaipur,302018,0,8,8
2025-11-08,Rajasthan,Jaipur,302020,2,39,41
2025-11-08,Rajasthan,Jaipur,302028,1,10,11
2025-11-08,Rajasthan,Jaipur,303007,1,10,11
2025-11-08,Rajasthan,Jaipur,303008,4,24,28
2025-11-08,Rajasthan,Jaipur,303009,1,7,8
2025-11-08,Rajasthan,Jaipur,303012,1,19,20
2025-11-08,Rajasthan,Jaipur,303123,0,1,1
2025-11-08,Rajasthan,Jaipur,303301,2,16,18
2025-11-08,Rajasthan,Jaipur,303338,1,4,5
2025-11-08,Rajasthan,Jaipur,303712,0,4,4
2025-11-08,Rajasthan,Jaipur,303807,0,2,2
2025-11-09,Rajasthan,Jaipur,302005,0,2,2
2025-11-09,Rajasthan,Jaipur,302011,0,1,1
2025-11-09,Rajasthan,Jaipur,302018,0,5,5
2025-11-09,Rajasthan,Jaipur,302033,1,12,13
2025-11-09,Rajasthan,Jaipur,302034,0,6,6
2025-11-09,Rajasthan,Jaipur,303012,1,9,10
2025-11-09,Rajasthan,Jaipur,303107,0,4,4
2025-11-09,Rajasthan,Jaipur,303301,0,14,14
2025-11-09,Rajasthan,Jaipur,303802,0,1,1
2025-11-10,Rajasthan,Jaipur,302005,0,2,2
2025-11-10,Rajasthan,Jaipur,302017,7,38,45
2025-11-10,Rajasthan,Jaipur,302019,1,20,21
2025-11-10,Rajasthan,Jaipur,302021,3,39,42
2025-11-10,Rajasthan,Jaipur,302031,5,41,46
2025-11-10,Rajasthan,Jaipur,302034,0,11,11
2025-11-10,Rajasthan,Jaipur,303004,0,2,2
2025-11-10,Rajasthan,Jaipur,303005,0,20,20
2025-11-10,Rajasthan,Jaipur,303006,3,10,13
2025-11-10,Rajasthan,Jaipur,303102,1,12,13
2025-11-10,Rajasthan,Jaipur,303103,1,31,32
2025-11-10,Rajasthan,Jaipur,303106,4,35,39
2025-11-10,Rajasthan,Jaipur,303109,4,13,17
2025-11-10,Rajasthan,Jaipur,303301,8,28,36
2025-11-10,Rajasthan,Jaipur,303604,5,12,17
2025-11-10,Rajasthan,Jaipur,303805,4,16,20
2025-11-10,Rajasthan,Jaipur,303806,4,13,17
2025-11-11,Rajasthan,Jaipur,302001,1,31,32
2025-11-11,Rajasthan,Jaipur,302013,4,38,42
2025-11-11,Rajasthan,Jaipur,302023,0,6,6
2025-11-11,Rajasthan,Jaipur,302025,0,3,3
2025-11-11,Rajasthan,Jaipur,302032,2,5,7
2025-11-11,Rajasthan,Jaipur,302039,4,24,28
2025-11-11,Rajasthan,Jaipur,303119,4,18,22
2025-11-11,Rajasthan,Jaipur,303120,2,16,18
2025-11-11,Rajasthan,Jaipur,303302,1,9,10
2025-11-11,Rajasthan,Jaipur,303701,1,13,14
2025-11-11,Rajasthan,Jaipur,303706,0,5,5
2025-11-11,Rajasthan,Jaipur,303803,2,14,16
2025-11-11,Rajasthan,Jaipur,303807,1,6,7
2025-11-11,Rajasthan,Jaipur,303904,2,12,14
2025-11-12,Rajasthan,Jaipur,302003,3,89,92
2025-11-12,Rajasthan,Jaipur,302005,0,3,3
2025-11-12,Rajasthan,Jaipur,302012,11,163,174
2025-11-12,Rajasthan,Jaipur,302015,0,20,20
2025-11-12,Rajasthan,Jaipur,302020,4,42,46
2025-11-12,Rajasthan,Jaipur,302029,6,80,86
2025-11-12,Rajasthan,Jaipur,302032,0,5,5
2025-11-12,Rajasthan,Jaipur,302034,1,8,9
2025-11-12,Rajasthan,Jaipur,303005,4,24,28
2025-11-12,Rajasthan,Jaipur,303006,1,12,13
2025-11-12,Rajasthan,Jaipur,303009,1,10,11
2025-11-12,Rajasthan,Jaipur,303305,4,7,11
2025-11-12,Rajasthan,Jaipur,303348,1,2,3
2025-11-12,Rajasthan,Jaipur,303712,3,12,15
2025-11-12,Rajasthan,Jaipur,303804,3,6,9
2025-11-12,Rajasthan,Jaipur,303901,4,28,32
2025-11-12,Rajasthan,Jaipur,303903,2,14,16
2025-11-14,Rajasthan,Jaipur,302003,1,76,77
2025-11-14,Rajasthan,Jaipur,302006,0,30,30
2025-11-14,Rajasthan,Jaipur,302011,0,4,4
2025-11-14,Rajasthan,Jaipur,302016,4,88,92
2025-11-14,Rajasthan,Jaipur,303006,0,3,3
2025-11-14,Rajasthan,Jaipur,303012,2,31,33
2025-11-14,Rajasthan,Jaipur,303102,0,10,10
2025-11-14,Rajasthan,Jaipur,303103,0,19,19
2025-11-14,Rajasthan,Jaipur,303301,2,18,20
2025-11-14,Rajasthan,Jaipur,303305,4,11,15
2025-11-14,Rajasthan,Jaipur,303602,0,6,6
2025-11-14,Rajasthan,Jaipur,303701,1,9,10
2025-11-14,Rajasthan,Jaipur,303712,1,10,11
2025-11-14,Rajasthan,Jaipur,303801,6,11,17
2025-11-14,Rajasthan,Jaipur,303905,2,14,16
2025-11-13,Rajasthan,Jaipur,302002,9,94,103
2025-11-13,Rajasthan,Jaipur,302012,15,149,164
2025-11-13,Rajasthan,Jaipur,302020,3,60,63
2025-11-13,Rajasthan,Jaipur,302022,0,13,13
2025-11-13,Rajasthan,Jaipur,302026,0,19,19
2025-11-13,Rajasthan,Jaipur,302028,3,13,16
2025-11-13,Rajasthan,Jaipur,302032,0,6,6
2025-11-13,Rajasthan,Jaipur,302034,0,16,16
2025-11-13,Rajasthan,Jaipur,303002,1,6,7
2025-11-13,Rajasthan,Jaipur,303004,0,5,5
2025-11-13,Rajasthan,Jaipur,303009,2,7,9
2025-11-13,Rajasthan,Jaipur,303102,3,9,12
2025-11-13,Rajasthan,Jaipur,303104,1,18,19
2025-11-13,Rajasthan,Jaipur,303119,8,9,17
2025-11-13,Rajasthan,Jaipur,303338,0,14,14
2025-11-13,Rajasthan,Jaipur,303702,1,18,19
2025-11-13,Rajasthan,Jaipur,303706,0,8,8
2025-11-13,Rajasthan,Jaipur,303801,3,7,10
2025-11-13,Rajasthan,Jaipur,303805,1,9,10
2025-11-13,Rajasthan,Jaipur,303904,0,9,9
2025-11-15,Rajasthan,Jaipur,302005,0,1,1
2025-11-15,Rajasthan,Jaipur,302006,3,37,40
2025-11-15,Rajasthan,Jaipur,302025,0,1,1
2025-11-15,Rajasthan,Jaipur,302028,0,5,5
2025-11-15,Rajasthan,Jaipur,303006,0,6,6
2025-11-15,Rajasthan,Jaipur,303110,1,6,7
2025-11-15,Rajasthan,Jaipur,303119,0,7,7
2025-11-15,Rajasthan,Jaipur,303120,1,7,8
2025-11-15,Rajasthan,Jaipur,303338,0,8,8
2025-11-15,Rajasthan,Jaipur,303603,3,13,16
2025-11-15,Rajasthan,Jaipur,303702,3,20,23
2025-11-15,Rajasthan,Jaipur,303706,1,9,10
2025-11-15,Rajasthan,Jaipur,303905,0,16,16
2025-11-16,Rajasthan,Jaipur,302004,0,12,12
2025-11-16,Rajasthan,Jaipur,302006,1,14,15
2025-11-16,Rajasthan,Jaipur,302013,1,12,13
2025-11-16,Rajasthan,Jaipur,302015,0,6,6
2025-11-16,Rajasthan,Jaipur,302023,0,2,2
2025-11-16,Rajasthan,Jaipur,302033,2,13,15
2025-11-16,Rajasthan,Jaipur,303005,1,4,5
2025-11-16,Rajasthan,Jaipur,303009,3,4,7
2025-11-16,Rajasthan,Jaipur,303105,3,0,3
2025-11-16,Rajasthan,Jaipur,303110,0,4,4
2025-11-16,Rajasthan,Jaipur,303305,0,2,2
2025-11-16,Rajasthan,Jaipur,303507,0,1,1
2025-11-16,Rajasthan,Jaipur,303603,1,5,6
2025-11-16,Rajasthan,Jaipur,303604,1,3,4
2025-11-16,Rajasthan,Jaipur,303807,0,1,1
2025-11-27,Rajasthan,Jaipur,303329,0,1,1
2025-12-24,Rajasthan,Jaipur,302015,4,16,20
2025-12-24,Rajasthan,Jaipur,302019,3,34,37
2025-12-24,Rajasthan,Jaipur,302027,4,46,50
2025-12-24,Rajasthan,Jaipur,302031,8,67,75
2025-12-24,Rajasthan,Jaipur,302039,7,42,49
2025-12-24,Rajasthan,Jaipur,303108,3,56,59
2025-12-24,Rajasthan,Jaipur,303110,0,17,17
2025-12-24,Rajasthan,Jaipur,303120,0,18,18
2025-12-24,Rajasthan,Jaipur,303302,0,10,10
2025-12-24,Rajasthan,Jaipur,303338,1,19,20
2025-12-24,Rajasthan,Jaipur,303702,6,20,26
2025-12-24,Rajasthan,Jaipur,303802,0,4,4
2025-12-24,Rajasthan,Jaipur,303901,0,19,19
2025-12-24,Rajasthan,Jaipur,303904,1,17,18
2025-12-24,Rajasthan,Jaipur,303908,2,17,19
2025-12-23,Rajasthan,Jaipur,302001,4,34,38
2025-12-23,Rajasthan,Jaipur,302026,2,27,29
2025-12-23,Rajasthan,Jaipur,302027,5,41,46
2025-12-23,Rajasthan,Jaipur,302031,4,65,69
2025-12-23,Rajasthan,Jaipur,302034,1,15,16
2025-12-23,Rajasthan,Jaipur,303009,1,10,11
2025-12-23,Rajasthan,Jaipur,303102,1,18,19
2025-12-23,Rajasthan,Jaipur,303103,6,33,39
2025-12-23,Rajasthan,Jaipur,303110,7,12,19
2025-12-23,Rajasthan,Jaipur,303305,2,11,13
2025-12-23,Rajasthan,Jaipur,303601,1,4,5
2025-12-23,Rajasthan,Jaipur,303704,1,11,12
2025-12-23,Rajasthan,Jaipur,303801,2,15,17
2025-12-23,Rajasthan,Jaipur,303803,2,2,4
2025-12-23,Rajasthan,Jaipur,303908,2,19,21
2025-12-28,Rajasthan,Jaipur,302001,0,25,25
2025-12-28,Rajasthan,Jaipur,302002,11,85,96
2025-12-28,Rajasthan,Jaipur,302003,3,56,59
2025-12-28,Rajasthan,Jaipur,302004,3,36,39
2025-12-28,Rajasthan,Jaipur,302005,0,1,1
2025-12-28,Rajasthan,Jaipur,302023,0,5,5
2025-12-28,Rajasthan,Jaipur,302034,0,21,21
2025-12-28,Rajasthan,Jaipur,303012,7,20,27
2025-12-28,Rajasthan,Jaipur,303103,7,18,25
2025-12-28,Rajasthan,Jaipur,303105,10,7,17
2025-12-28,Rajasthan,Jaipur,303106,2,8,10
2025-12-28,Rajasthan,Jaipur,303109,1,11,12
2025-12-28,Rajasthan,Jaipur,303302,0,6,6
2025-12-28,Rajasthan,Jaipur,303602,0,6,6
2025-12-28,Rajasthan,Jaipur,303712,2,3,5
2025-12-28,Rajasthan,Jaipur,303801,1,11,12
2025-12-28,Rajasthan,Jaipur,303803,0,5,5
2025-12-31,Rajasthan,Jaipur,302003,1,99,100
2025-12-31,Rajasthan,Jaipur,302004,0,43,43
2025-12-31,Rajasthan,Jaipur,302006,2,46,48
2025-12-31,Rajasthan,Jaipur,302016,5,82,87
2025-12-31,Rajasthan,Jaipur,302017,2,48,50
2025-12-31,Rajasthan,Jaipur,302019,3,17,20
2025-12-31,Rajasthan,Jaipur,302021,1,30,31
2025-12-31,Rajasthan,Jaipur,302022,1,16,17
2025-12-31,Rajasthan,Jaipur,302026,2,22,24
2025-12-31,Rajasthan,Jaipur,302034,2,19,21
2025-12-31,Rajasthan,Jaipur,303004,1,2,3
2025-12-31,Rajasthan,Jaipur,303005,3,20,23
2025-12-31,Rajasthan,Jaipur,303006,0,8,8
2025-12-31,Rajasthan,Jaipur,303012,3,28,31
2025-12-31,Rajasthan,Jaipur,303103,2,34,36
2025-12-31,Rajasthan,Jaipur,303119,1,11,12
2025-12-31,Rajasthan,Jaipur,303348,0,10,10
2025-12-31,Rajasthan,Jaipur,303603,1,23,24
2025-12-31,Rajasthan,Jaipur,303706,0,12,12
2025-12-31,Rajasthan,Jaipur,303804,1,6,7
2025-12-31,Rajasthan,Jaipur,303807,0,3,3
2025-12-29,Rajasthan,Jaipur,302002,4,58,62
2025-12-29,Rajasthan,Jaipur,302016,6,66,72
2025-12-29,Rajasthan,Jaipur,302019,2,23,25
2025-12-29,Rajasthan,Jaipur,302022,1,10,11
2025-12-29,Rajasthan,Jaipur,302023,0,3,3
2025-12-29,Rajasthan,Jaipur,302029,9,77,86
2025-12-29,Rajasthan,Jaipur,302031,6,59,65
2025-12-29,Rajasthan,Jaipur,303002,0,14,14
2025-12-29,Rajasthan,Jaipur,303006,0,19,19
2025-12-29,Rajasthan,Jaipur,303007,2,17,19
2025-12-29,Rajasthan,Jaipur,303121,0,2,2
2025-12-29,Rajasthan,Jaipur,303302,2,10,12
2025-12-29,Rajasthan,Jaipur,303507,0,2,2
2025-12-29,Rajasthan,Jaipur,303704,1,16,17
2025-12-29,Rajasthan,Jaipur,303802,0,4,4
2025-12-29,Rajasthan,Jaipur,303806,1,18,19
2026-01-01,Rajasthan,Jaipur,302011,0,2,2
2026-01-01,Rajasthan,Jaipur,302018,1,15,16
2026-01-01,Rajasthan,Jaipur,302022,0,11,11
2026-01-01,Rajasthan,Jaipur,302023,0,2,2
2026-01-01,Rajasthan,Jaipur,302037,0,3,3
2026-01-01,Rajasthan,Jaipur,303003,2,3,5
2026-01-01,Rajasthan,Jaipur,303106,0,11,11
2026-01-01,Rajasthan,Jaipur,303301,2,21,23
2026-01-01,Rajasthan,Jaipur,303302,0,6,6
2026-01-01,Rajasthan,Jaipur,303338,2,24,26
2026-01-01,Rajasthan,Jaipur,303903,1,14,15
2026-01-01,Rajasthan,Jaipur,303904,1,6,7
2026-01-03,Rajasthan,Jaipur,302003,2,20,22
2026-01-03,Rajasthan,Jaipur,302004,2,11,13
2026-01-03,Rajasthan,Jaipur,302012,6,41,47
2026-01-03,Rajasthan,Jaipur,302013,0,6,6
2026-01-03,Rajasthan,Jaipur,302015,0,3,3
2026-01-03,Rajasthan,Jaipur,302018,0,6,6
2026-01-03,Rajasthan,Jaipur,302028,0,3,3
2026-01-03,Rajasthan,Jaipur,303006,1,3,4
2026-01-03,Rajasthan,Jaipur,303008,0,4,4
2026-01-03,Rajasthan,Jaipur,303009,0,1,1
2026-01-03,Rajasthan,Jaipur,303103,1,4,5
2026-01-03,Rajasthan,Jaipur,303106,0,7,7
2026-01-03,Rajasthan,Jaipur,303301,0,5,5
2026-01-03,Rajasthan,Jaipur,303302,0,3,3
2026-01-03,Rajasthan,Jaipur,303338,1,2,3
2026-01-03,Rajasthan,Jaipur,303348,1,3,4
2026-01-03,Rajasthan,Jaipur,303704,0,1,1
2026-01-03,Rajasthan,Jaipur,303706,1,6,7
2026-01-03,Rajasthan,Jaipur,303803,0,2,2
2026-01-03,Rajasthan,Jaipur,303807,1,3,4
2026-01-03,Rajasthan,Jaipur,303901,2,5,7
2026-01-03,Rajasthan,Jaipur,303908,0,5,5
2026-01-02,Rajasthan,Jaipur,302006,2,30,32
2026-01-02,Rajasthan,Jaipur,302019,3,29,32
2026-01-02,Rajasthan,Jaipur,302022,1,7,8
2026-01-02,Rajasthan,Jaipur,302023,0,2,2
2026-01-02,Rajasthan,Jaipur,302037,1,0,1
2026-01-02,Rajasthan,Jaipur,303004,0,1,1
2026-01-02,Rajasthan,Jaipur,303107,2,8,10
2026-01-02,Rajasthan,Jaipur,303601,1,3,4
2026-01-02,Rajasthan,Jaipur,303802,0,1,1
2026-01-02,Rajasthan,Jaipur,303804,2,13,15
2026-01-02,Rajasthan,Jaipur,303805,2,8,10
2025-12-25,Rajasthan,Jaipur,302001,0,22,22
2025-12-25,Rajasthan,Jaipur,302002,0,75,75
2025-12-25,Rajasthan,Jaipur,302003,3,52,55
2025-12-25,Rajasthan,Jaipur,302005,0,1,1
2025-12-25,Rajasthan,Jaipur,302013,4,28,32
2025-12-25,Rajasthan,Jaipur,302023,0,1,1
2025-12-25,Rajasthan,Jaipur,302033,5,34,39
2025-12-25,Rajasthan,Jaipur,303001,0,5,5
2025-12-25,Rajasthan,Jaipur,303103,0,8,8
2025-12-25,Rajasthan,Jaipur,303105,1,7,8
2025-12-25,Rajasthan,Jaipur,303106,2,10,12
2025-12-25,Rajasthan,Jaipur,303121,0,1,1
2025-12-25,Rajasthan,Jaipur,303701,0,6,6
2025-12-25,Rajasthan,Jaipur,303804,1,11,12
2025-12-25,Rajasthan,Jaipur,303908,2,9,11
2025-12-27,Rajasthan,Jaipur,302002,10,71,81
2025-12-27,Rajasthan,Jaipur,302006,2,28,30
2025-12-27,Rajasthan,Jaipur,302012,13,169,182
2025-12-27,Rajasthan,Jaipur,302019,3,20,23
2025-12-27,Rajasthan,Jaipur,302025,0,1,1
2025-12-27,Rajasthan,Jaipur,302027,2,34,36
2025-12-27,Rajasthan,Jaipur,302032,0,2,2
2025-12-27,Rajasthan,Jaipur,302033,2,20,22
2025-12-27,Rajasthan,Jaipur,303001,0,5,5
2025-12-27,Rajasthan,Jaipur,303003,1,4,5
2025-12-27,Rajasthan,Jaipur,303005,2,17,19
2025-12-27,Rajasthan,Jaipur,303009,1,13,14
2025-12-27,Rajasthan,Jaipur,303102,1,11,12
2025-12-27,Rajasthan,Jaipur,303103,1,13,14
2025-12-27,Rajasthan,Jaipur,303104,0,8,8
2025-12-27,Rajasthan,Jaipur,303105,0,10,10
2025-12-27,Rajasthan,Jaipur,303106,2,15,17
2025-12-27,Rajasthan,Jaipur,303301,4,17,21
2025-12-27,Rajasthan,Jaipur,303601,1,6,7
2025-12-27,Rajasthan,Jaipur,303603,2,16,18
2025-12-27,Rajasthan,Jaipur,303604,0,9,9
2025-12-27,Rajasthan,Jaipur,303701,3,5,8
2025-12-27,Rajasthan,Jaipur,303704,1,7,8
2025-12-27,Rajasthan,Jaipur,303706,1,15,16
2025-12-27,Rajasthan,Jaipur,303802,0,1,1
2025-12-27,Rajasthan,Jaipur,303807,0,4,4
2025-12-27,Rajasthan,Jaipur,303901,0,18,18
2025-12-27,Rajasthan,Jaipur,303908,0,10,10
2025-12-26,Rajasthan,Jaipur,302005,0,1,1
2025-12-26,Rajasthan,Jaipur,302012,20,204,224
2025-12-26,Rajasthan,Jaipur,302015,1,17,18
2025-12-26,Rajasthan,Jaipur,302018,1,16,17
2025-12-26,Rajasthan,Jaipur,302031,7,60,67
2025-12-26,Rajasthan,Jaipur,303003,1,9,10
2025-12-26,Rajasthan,Jaipur,303102,5,16,21
2025-12-26,Rajasthan,Jaipur,303121,0,2,2
2025-12-26,Rajasthan,Jaipur,303305,1,23,24
2025-12-26,Rajasthan,Jaipur,303338,2,13,15
2025-12-26,Rajasthan,Jaipur,303604,6,13,19
2025-12-26,Rajasthan,Jaipur,303803,0,6,6
2025-12-26,Rajasthan,Jaipur,303804,2,7,9
2025-12-20,Rajasthan,Jaipur,302005,0,2,2
2025-12-18,Rajasthan,Jaipur,302032,0,2,2
2025-12-18,Rajasthan,Jaipur,302033,4,28,32
2025-12-18,Rajasthan,Jaipur,302039,7,50,57
2025-12-18,Rajasthan,Jaipur,303012,3,37,40
2025-12-18,Rajasthan,Jaipur,303103,3,26,29
2025-12-18,Rajasthan,Jaipur,303107,1,4,5
2025-12-18,Rajasthan,Jaipur,303110,1,15,16
2025-12-18,Rajasthan,Jaipur,303120,5,19,24
2025-12-18,Rajasthan,Jaipur,303604,4,15,19
2025-12-18,Rajasthan,Jaipur,303704,1,17,18
2025-12-18,Rajasthan,Jaipur,303803,1,12,13
2025-12-18,Rajasthan,Jaipur,303805,2,12,14
2025-12-18,Rajasthan,Jaipur,303806,5,19,24
2025-12-20,Rajasthan,Jaipur,302016,4,68,72
2025-12-20,Rajasthan,Jaipur,302020,3,39,42
2025-12-20,Rajasthan,Jaipur,302037,0,1,1
2025-12-20,Rajasthan,Jaipur,302039,5,34,39
2025-12-20,Rajasthan,Jaipur,303004,0,1,1
2025-12-20,Rajasthan,Jaipur,303007,1,18,19
2025-12-20,Rajasthan,Jaipur,303104,1,10,11
2025-12-20,Rajasthan,Jaipur,303106,2,10,12
2025-12-20,Rajasthan,Jaipur,303107,0,4,4
2025-12-20,Rajasthan,Jaipur,303108,5,25,30
2025-12-20,Rajasthan,Jaipur,303110,2,8,10
2025-12-20,Rajasthan,Jaipur,303120,3,8,11
2025-12-20,Rajasthan,Jaipur,303603,3,19,22
2025-12-20,Rajasthan,Jaipur,303712,2,8,10
2025-12-19,Rajasthan,Jaipur,302012,10,218,228
2025-12-19,Rajasthan,Jaipur,302027,2,29,31
2025-12-19,Rajasthan,Jaipur,303003,1,3,4
2025-12-19,Rajasthan,Jaipur,303004,1,7,8
2025-12-19,Rajasthan,Jaipur,303102,4,10,14
2025-12-19,Rajasthan,Jaipur,303105,4,15,19
2025-12-19,Rajasthan,Jaipur,303106,4,25,29
2025-12-19,Rajasthan,Jaipur,303604,2,19,21
2025-12-19,Rajasthan,Jaipur,303701,7,9,16
2025-12-19,Rajasthan,Jaipur,303712,2,12,14
2025-12-21,Rajasthan,Jaipur,302004,2,22,24
